country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
CHN,China,Jingmei Wuhai Jinghai Waste Coal power station,WRI1070147,660,39.6579,106.8622,Coal,,,,2010,Jingmei Wuhai Jinghai Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jingneng Chifeng Waste Coal power station,WRI1070666,270,42.289,119.0537,Coal,,,,2008,China Power Investment Corporation (CPI),GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1060924,,,,,,,,,,,,,,1315.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jingneng Energy Huaning Cogen power station,WRI1070425,300,41.0193,113.16,Coal,,,,2007,Jingneng Energy Huaning Cogen Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1461.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jingneng Energy Jining power station,WRI1075655,700,41.0533,113.1533,Coal,,,,2016,Beijing Energy Group,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jingneng Zhuozhou power station,WRI1075656,350,39.5633,115.9992,Coal,,,,2017,Jingneng Power,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1705.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jingtai Zhungeer Suancigou power station,WRI1070386,600,39.7121,111.2012,Coal,,,,2010,Inner Mongolia Jingtai Electric Power Generation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jingui Mill power station,WRI1075657,300,21.7697,108.5952,Coal,,,,2010,Asia Pulp & Paper China,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1461.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jingxi Xinfa Aluminum power station,WRI1070376,825,23.2677,106.3854,Coal,,,,2011,Guangxi Xinfa Aluminium & Electricity Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,4019.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jingyuan-2 power station,WRI1070438,1240,36.73,104.7588,Coal,,,,2001,Huajing Power Holding,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1020137,,,,,,,,,,,,,,6042.13,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jinhai Mill power station,WRI1075658,300,19.7726,109.1841,Coal,,,,2004,Asia Pulp & Paper China,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1461.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jining Yangcheng power station,WRI1075659,300,35.7727,116.3194,Coal,,,,2009,Luneng Coal Power Co,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1461.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jinneng Guojin power station,WRI1070596,700,37.3532,112.0027,Coal,,,,2016,Shanxi Guojin Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jinsha Chayuan power station,WRI1070457,1320,27.4934,106.4492,Coal,,,,2016,China Power International Development Limited,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1117626,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jinyuan Thermal power station,WRI1070536,50,31.722,117.2108,Coal,,,,2008,Jinyuan Thermal Power Plant,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,243.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jinzhong Anping power station,WRI1070458,300,37.643,113.6494,Coal,,,,2007,Xiyang Energy Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1086261,,,,,,,,,,,,,,1461.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jinzhou Datang power station,WRI1070521,600,41.1389,121.2154,Coal,,,,2009,Jinzhou Datang Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1024400,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jinzhushan power station,WRI1070469,1950,27.6261,111.4819,Coal,,,,2000,Datang Hunan Huayin Electric Power,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1011850,,,,,,,,,,,,,,9501.74,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jisco-1 power station,WRI1070606,850,39.7938,98.3089,Coal,,,,2004,Jisco 1 Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,4141.78,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jisco-2 power station,WRI1075660,700,39.7941,98.306,Coal,,,,2012,Hongcheng Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jiujiang Petrochem power station,WRI1070251,100,29.7423,116.0632,Coal,,,,2012,Sinopec Jiujiang Company,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,487.26,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jiulong Paper Mill Hailong power station,WRI1075661,270,31.5913,121.2502,Coal,,,,,Hailong Paper (Taicang) Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1315.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jiulong Paper Mill Jiulong power station,WRI1075662,320,31.5913,121.2502,Coal,,,,2007,Hailong Paper (Taicang) Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1559.26,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jiulong Paper Mill power station,WRI1075663,380,23.0351,113.5364,Coal,,,,2006,Jiulong Paper Dongguan Mill,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1851.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jixi - Longmay Coal,WRI1070015,185,45.3608,130.8341,Coal,,,,,Heilongjiang Longmay Mining Holding Group Co Ltd,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/33123-jixi-longmay-coal-power-plant,Industry About,1072397,,,,,,,,,,,,,,901.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Jixi power station,WRI1070016,850,45.345,130.865,Coal,,,,2008,Datang Heilongjiang Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1115721,,,,,,,,,,,,,,4141.78,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Juhua Quzhou Complex power station,WRI1075664,315,28.8974,118.8792,Coal,,,,2002,Juhua Group Corp,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1534.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Junliangcheng power station,WRI1070831,700,39.0539,117.4131,Coal,,,,1999,Huadian Power International Company Limited,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1024337,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Junzheng Wuhai power station,WRI1070146,500,39.4643,106.7014,Coal,,,,2009,Junzheng Wuhai Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1069831,,,,,,,,,,,,,,2436.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Kaidi Languang power station,WRI1070747,270,33.6135,113.374,Coal,,,,2007,Kaidi Languang Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1315.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Kaifeng-2 power station,WRI1070435,1260,34.8063,114.4451,Coal,,,,2008,CPI Henan Electric Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1058458,,,,,,,,,,,,,,6139.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Kailuan Guye power station,WRI1070477,600,39.73,118.4582,Coal,,,,2015,Kailuan GCL Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Kaiyuan power station,WRI1070284,600,23.7434,103.2208,Coal,,,,2006,Kaiyuan Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1033719,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Kangbashi power station,WRI1070426,700,39.5978,109.9087,Coal,,,,2014,Kangbashi Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Kangping power station,WRI1070520,1200,42.7009,123.3658,Coal,,,,2008,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1070476,,,,,,,,,,,,,,5847.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Kanshan power station,WRI1070160,1200,34.41,117.5773,Coal,,,,2006,Jiangsu Kanshan Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1070473,,,,,,,,,,,,,,5847.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Karamay power station,WRI1070112,700,45.5427,85.0243,Coal,,,,2014,Guodian Karamay Power Company,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1087305,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Keyouzhongqi power station,WRI1070419,330,44.9819,121.4244,Coal,,,,2010,Inner Mongolia Yuanyuan Energy Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1087933,,,,,,,,,,,,,,1607.98,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Kuitun-2 power station,WRI1070705,100,44.4061,84.9285,Coal,,,,2002,,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,487.26,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Kunming power station,WRI1070090,600,25.0148,102.3329,Coal,,,,2001,Huadian Power International Company Limited,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1033720,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Kunshan Coal,WRI1070159,50,31.4091,120.923,Coal,,,,2003,Kunshan Xinyuan Environmental Thermal Power Co Ltd,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/33013-kunshan-coal-power-plant,Industry About,1062211,,,,,,,,,,,,,,243.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Laibin power station,WRI1070378,1320,23.6949,109.1629,Coal,,,,2001,Guangxi Investment Group Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1014016,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Laicheng power station,WRI1072552,1200,36.2547,117.6725,Coal,,,,2001,Huadian Power International Corporation Limited,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1028536,,,,,,,,,,,,,,5847.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Lanxi power station,WRI1070513,2400,29.1861,119.5068,Coal,,,,2008,Zhejiang Zheneng Electric Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1058794,,,,,,,,,,,,,,11694.45,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Lanzhou Fanjiaping power station,WRI1070365,660,36.0755,103.6774,Coal,,,,2011,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1084678,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Lanzhou Lanl眉 power station,WRI1070254,300,36.1564,103.3317,Coal,,,,2008,Lanzhou Aluminum Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1077093,,,,,,,,,,,,,,1461.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Lee & Man Paper power station,WRI1075665,216,22.938,113.5898,Coal,,,,2007,Lee & Man Paper Manufacturing Ltd.,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1052.5,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Leiyang Baiyang Coal,WRI1070467,120,26.3667,112.873,Coal,,,,2006,Leiyang Baiyang power station,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/32878-leiyang-baiyang-coal-power-plant,Industry About,1078350,,,,,,,,,,,,,,584.72,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Leiyang Baiyang power station,WRI1075666,120,26.4595,112.8681,Coal,,,,2007,Guangdong Shaoguan Energy Group,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,584.72,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Leiyang power station,WRI1070470,1020,26.3851,112.859,Coal,,,,1998,Datang Hunan Huayin Electric Power,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1018955,,,,,,,,,,,,,,4970.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liaocheng Zhonghua power station,WRI1070344,1200,36.4659,115.9094,Coal,,,,2002,Shandong Zhonghua Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1028528,,,,,,,,,,,,,,5847.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liaoning Nanpiao power station,WRI1070598,500,41.1257,120.6967,Coal,,,,2008,Liaoning Nanpiao Inferior Coal,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,2436.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liaoning-2 power station,WRI1070600,400,41.9234,124.0902,Coal,,,,1991,CPI Northeast Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1059287,,,,,,,,,,,,,,1949.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liaoning-3 power station,WRI1070599,700,41.9222,124.0924,Coal,,,,2005,CPI Northeast Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1017354,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liaoyang Chemical power station,WRI1075667,200,41.2037,123.2373,Coal,,,,1996,Liaoyang Chemical Fiber Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,974.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liaoyang Guocheng power station,WRI1075668,50,41.2068,123.2357,Coal,,,,2015,Beifang Yatai Energy Co,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,243.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liaoyuan Datang power station,WRI1070504,660,42.872,125.1607,Coal,,,,2007,Datang Jilin Power Generation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1055240,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Ligang power station,WRI1070158,3960,31.9403,120.0764,Coal,,,,2003,CITIC Limited,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1033524,,,,,,,,,,,,,,19295.85,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Linfen power station,WRI1070820,600,36.1534,111.4849,Coal,,,,2010,Shanxi Datang International Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1073055,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Linyi Huasheng power station,WRI1075669,405,34.957,118.3057,Coal,,,,2004,Huayu Aluminum Co,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1973.43,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Linyi Xincheng Jinluo Cogen power station,WRI1075670,50,35.2487,118.2952,Coal,,,,2017,Linyi Xincheng Jinluo Cogen Company,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,243.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Linyi power station,WRI1070337,1260,35.0071,118.3239,Coal,,,,2007,Huaneng Shandong Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1055686,,,,,,,,,,,,,,6139.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liulin 1 Coal,WRI1070824,1400,37.419,110.8243,Coal,,,,1995,Shanxi International Energy Co Ltd,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/33559-liulin-1-coal-power-plant,Industry About,1088629,,,,,,,,,,,,,,6821.76,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liulin Liansheng power station,WRI1070594,2000,37.4079,110.7761,Coal,,,,2008,Shanxi International Energy Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,9745.38,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liuzhou City power station,WRI1070465,440,24.3655,109.3787,Coal,,,,1994,Guangxi Liuzhou Power Plant,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1029574,,,,,,,,,,,,,,2143.98,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Lixin Banji power station,WRI1070543,2000,32.8972,116.2425,Coal,,,,2016,SDIC Huajing Power Holdings Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1092391,,,,,,,,,,,,,,9745.38,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liyuan Cogen power station,WRI1070340,700,35.172,119.037,Coal,,,,2016,Shandong Xinhai Technology Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liyujiang-2A power station,WRI1070468,630,25.9428,113.214,Coal,,,,1999,China Resources Power Holdings Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1072529,,,,,,,,,,,,,,3069.79,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Liyujiang-2B power station,WRI1070324,1300,25.9404,113.1925,Coal,,,,2007,China Resources Power Holdings Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1067039,,,,,,,,,,,,,,6334.49,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Long Chen Paper Jingzhou captive power station,WRI1075671,105,30.2609,111.5907,Coal,,,,2017,Long Chen Paper (China) Co,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,511.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Longchuan power station,WRI1075672,270,37.7947,113.7041,Coal,,,,2008,Nanmei Group  Yangquan Coal Group,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1315.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Longgang Coal,WRI1070444,270,34.1673,113.44,Coal,,,,1995,Xuchang Longgang Power Station,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/33144-longgang-coal-power-plant,Industry About,1082096,,,,,,,,,,,,,,1315.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Longgu Cogen power station,WRI1075673,110,34.9527,116.8029,Coal,,,,2005,GCL-Poly Energy Holdings,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,535.99,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Longhua Baicheng power station,WRI1070362,400,45.6331,122.8798,Coal,,,,2011,Guodian Longhua Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1949.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Longhua Yanji power station,WRI1070740,400,42.9123,129.5705,Coal,,,,2010,Guodian Longhua Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1949.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Longsheng Cogen power station,WRI1075674,60,43.5175,124.86,Coal,,,,2017,Gongzhuling Shenglong Cogen Power Company,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,292.36,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Luanhe power station,WRI1070702,990,40.9401,117.761,Coal,,,,2005,Luanhe Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1024338,,,,,,,,,,,,,,4823.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Luannan power station,WRI1070701,116,39.4993,118.6465,Coal,,,,2000,Peak Pacific Investment Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1025162,,,,,,,,,,,,,,565.23,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
